Country_Name,Cod_Na_UIS,Context_Indicator_Name,EMAC_IND_CONT_COD,Year,Value
Costa Rica,CR,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2014,97.21585
Costa Rica,CR,Adolescents out of school (% of lower secondary school age),2,2014,6.260159969
Costa Rica,CR,Children out of school (% of primary school age),3,2014,2.343389988
Costa Rica,CR,"Children out of school, primary",4,2014,9974
Costa Rica,CR,"Compulsory education, duration (years)",5,2014,13
Costa Rica,CR,"Current education expenditure, total (% of total expenditure in public institutions)",6,2014,
Costa Rica,CR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2014,54.66732025
Costa Rica,CR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2014,82.01409912
Costa Rica,CR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2014,40.21863937
Costa Rica,CR,Expenditure on primary education (% of government expenditure on education),10,2014,36.30857
Costa Rica,CR,Expenditure on secondary education (% of government expenditure on education),11,2014,33.44405
Costa Rica,CR,GDP (current US$),12,2014,52016408924
Costa Rica,CR,GDP per capita (current US$),13,2014,10737.67888
Costa Rica,CR,Gini index,14,2014,48.6
Costa Rica,CR,"Government expenditure on education, total (% of GDP)",15,2014,6.67952013
Costa Rica,CR,"Government expenditure on education, total (% of government expenditure)",16,2014,23.1095295
Costa Rica,CR,"Government expenditure per student, primary (% of GDP per capita)",17,2014,25.14192
Costa Rica,CR,"Government expenditure per student, secondary (% of GDP per capita)",18,2014,23.93812
Costa Rica,CR,International migrant stock (% of population),19,2014,
Costa Rica,CR,"International migrant stock, total",20,2014,
Costa Rica,CR,"Literacy rate, adult total (% of people ages 15 and above)",21,2014,
Costa Rica,CR,"Literacy rate, youth total (% of people ages 15-24)",22,2014,
Costa Rica,CR,Net migration,23,2014,3996
Costa Rica,CR,"Over-age students, primary (% of enrollment)",24,2014,13.17825
Costa Rica,CR,"Population ages 0-14, female",25,2014,544198
Costa Rica,CR,"Population ages 0-14, male",26,2014,568974
Costa Rica,CR,"Population ages 15-64, female",27,2014,1651916
Costa Rica,CR,"Population ages 15-64, male",28,2014,1669905
Costa Rica,CR,"Population ages 65 and above, female",29,2014,217918
Costa Rica,CR,"Population ages 65 and above, male",30,2014,191379
Costa Rica,CR,"Population, female",31,2014,2414032
Costa Rica,CR,"Population, male",32,2014,2430257
Costa Rica,CR,"Population, total",33,2014,4844288
Costa Rica,CR,Poverty headcount ratio at national poverty lines (% of population),34,2014,24.6
Costa Rica,CR,"Primary education, pupils",35,2014,475731
Costa Rica,CR,"Repeaters, primary, total (% of total enrollment)",36,2014,4.18224
Costa Rica,CR,Rural population,37,2014,1165487
Costa Rica,CR,"School enrollment, preprimary (% gross)",38,2014,80.54488373
Costa Rica,CR,"School enrollment, primary (% gross)",39,2014,111.7728577
Costa Rica,CR,"School enrollment, primary (% net)",40,2014,96.98747
Costa Rica,CR,"School enrollment, secondary (% gross)",41,2014,120.1272202
Costa Rica,CR,"School enrollment, secondary (% net)",42,2014,77.99166
Costa Rica,CR,"Secondary education, pupils",43,2014,460235
Costa Rica,CR,Urban population,44,2014,3678801
Cuba,CU,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2014,95.07011
Cuba,CU,Adolescents out of school (% of lower secondary school age),2,2014,2.680000067
Cuba,CU,Children out of school (% of primary school age),3,2014,4.929890156
Cuba,CU,"Children out of school, primary",4,2014,37618
Cuba,CU,"Compulsory education, duration (years)",5,2014,9
Cuba,CU,"Current education expenditure, total (% of total expenditure in public institutions)",6,2014,
Cuba,CU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2014,
Cuba,CU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2014,
Cuba,CU,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2014,
Cuba,CU,Expenditure on primary education (% of government expenditure on education),10,2014,
Cuba,CU,Expenditure on secondary education (% of government expenditure on education),11,2014,
Cuba,CU,GDP (current US$),12,2014,80656000000
Cuba,CU,GDP per capita (current US$),13,2014,7117.52691
Cuba,CU,Gini index,14,2014,
Cuba,CU,"Government expenditure on education, total (% of GDP)",15,2014,9.60747E-06
Cuba,CU,"Government expenditure on education, total (% of government expenditure)",16,2014,15.80173779
Cuba,CU,"Government expenditure per student, primary (% of GDP per capita)",17,2014,
Cuba,CU,"Government expenditure per student, secondary (% of GDP per capita)",18,2014,
Cuba,CU,International migrant stock (% of population),19,2014,
Cuba,CU,"International migrant stock, total",20,2014,
Cuba,CU,"Literacy rate, adult total (% of people ages 15 and above)",21,2014,
Cuba,CU,"Literacy rate, youth total (% of people ages 15-24)",22,2014,
Cuba,CU,Net migration,23,2014,-14543
Cuba,CU,"Over-age students, primary (% of enrollment)",24,2014,2.96569
Cuba,CU,"Population ages 0-14, female",25,2014,930536
Cuba,CU,"Population ages 0-14, male",26,2014,985523
Cuba,CU,"Population ages 15-64, female",27,2014,3912054
Cuba,CU,"Population ages 15-64, male",28,2014,3931056
Cuba,CU,"Population ages 65 and above, female",29,2014,839122
Cuba,CU,"Population ages 65 and above, male",30,2014,733736
Cuba,CU,"Population, female",31,2014,5681712
Cuba,CU,"Population, male",32,2014,5650315
Cuba,CU,"Population, total",33,2014,11332026
Cuba,CU,Poverty headcount ratio at national poverty lines (% of population),34,2014,
Cuba,CU,"Primary education, pupils",35,2014,763364
Cuba,CU,"Repeaters, primary, total (% of total enrollment)",36,2014,0.67305
Cuba,CU,Rural population,37,2014,2622117
Cuba,CU,"School enrollment, preprimary (% gross)",38,2014,98.74936676
Cuba,CU,"School enrollment, primary (% gross)",39,2014,100.0399704
Cuba,CU,"School enrollment, primary (% net)",40,2014,94.98571
Cuba,CU,"School enrollment, secondary (% gross)",41,2014,97.00200653
Cuba,CU,"School enrollment, secondary (% net)",42,2014,85.14799
Cuba,CU,"Secondary education, pupils",43,2014,830375
Cuba,CU,Urban population,44,2014,8709909
Curaçao,CW,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2014,
Curaçao,CW,Adolescents out of school (% of lower secondary school age),2,2014,
Curaçao,CW,Children out of school (% of primary school age),3,2014,
Curaçao,CW,"Children out of school, primary",4,2014,
Curaçao,CW,"Compulsory education, duration (years)",5,2014,14
Curaçao,CW,"Current education expenditure, total (% of total expenditure in public institutions)",6,2014,
Curaçao,CW,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2014,
Curaçao,CW,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2014,
Curaçao,CW,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2014,
Curaçao,CW,Expenditure on primary education (% of government expenditure on education),10,2014,
Curaçao,CW,Expenditure on secondary education (% of government expenditure on education),11,2014,
Curaçao,CW,GDP (current US$),12,2014,3048435754
Curaçao,CW,GDP per capita (current US$),13,2014,19552.66055
Curaçao,CW,Gini index,14,2014,
Curaçao,CW,"Government expenditure on education, total (% of GDP)",15,2014,
Curaçao,CW,"Government expenditure on education, total (% of government expenditure)",16,2014,
Curaçao,CW,"Government expenditure per student, primary (% of GDP per capita)",17,2014,
Curaçao,CW,"Government expenditure per student, secondary (% of GDP per capita)",18,2014,
Curaçao,CW,International migrant stock (% of population),19,2014,
Curaçao,CW,"International migrant stock, total",20,2014,
Curaçao,CW,"Literacy rate, adult total (% of people ages 15 and above)",21,2014,
Curaçao,CW,"Literacy rate, youth total (% of people ages 15-24)",22,2014,
Curaçao,CW,Net migration,23,2014,1065
Curaçao,CW,"Over-age students, primary (% of enrollment)",24,2014,
Curaçao,CW,"Population ages 0-14, female",25,2014,16062
Curaçao,CW,"Population ages 0-14, male",26,2014,16800
Curaçao,CW,"Population ages 15-64, female",27,2014,56028
Curaçao,CW,"Population ages 15-64, male",28,2014,46766
Curaçao,CW,"Population ages 65 and above, female",29,2014,11993
Curaçao,CW,"Population ages 65 and above, male",30,2014,8261
Curaçao,CW,"Population, female",31,2014,84083
Curaçao,CW,"Population, male",32,2014,71827
Curaçao,CW,"Population, total",33,2014,155909
Curaçao,CW,Poverty headcount ratio at national poverty lines (% of population),34,2014,
Curaçao,CW,"Primary education, pupils",35,2014,17967
Curaçao,CW,"Repeaters, primary, total (% of total enrollment)",36,2014,
Curaçao,CW,Rural population,37,2014,16459
Curaçao,CW,"School enrollment, preprimary (% gross)",38,2014,
Curaçao,CW,"School enrollment, primary (% gross)",39,2014,139.0849915
Curaçao,CW,"School enrollment, primary (% net)",40,2014,
Curaçao,CW,"School enrollment, secondary (% gross)",41,2014,
Curaçao,CW,"School enrollment, secondary (% net)",42,2014,
Curaçao,CW,"Secondary education, pupils",43,2014,
Curaçao,CW,Urban population,44,2014,139450
Dominican Republic,DO,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2014,91.68219
Dominican Republic,DO,Adolescents out of school (% of lower secondary school age),2,2014,1.877400041
Dominican Republic,DO,Children out of school (% of primary school age),3,2014,7.955420017
Dominican Republic,DO,"Children out of school, primary",4,2014,93781
Dominican Republic,DO,"Compulsory education, duration (years)",5,2014,15
Dominican Republic,DO,"Current education expenditure, total (% of total expenditure in public institutions)",6,2014,
Dominican Republic,DO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2014,56.3503685
Dominican Republic,DO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2014,66.50807953
Dominican Republic,DO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2014,34.17121124
Dominican Republic,DO,Expenditure on primary education (% of government expenditure on education),10,2014,
Dominican Republic,DO,Expenditure on secondary education (% of government expenditure on education),11,2014,
Dominican Republic,DO,GDP (current US$),12,2014,67179956265
Dominican Republic,DO,GDP per capita (current US$),13,2014,6533.670968
Dominican Republic,DO,Gini index,14,2014,44.3
Dominican Republic,DO,"Government expenditure on education, total (% of GDP)",15,2014,3.963769913
Dominican Republic,DO,"Government expenditure on education, total (% of government expenditure)",16,2014,13.12370014
Dominican Republic,DO,"Government expenditure per student, primary (% of GDP per capita)",17,2014,14.76884
Dominican Republic,DO,"Government expenditure per student, secondary (% of GDP per capita)",18,2014,13.64495
Dominican Republic,DO,International migrant stock (% of population),19,2014,
Dominican Republic,DO,"International migrant stock, total",20,2014,
Dominican Republic,DO,"Literacy rate, adult total (% of people ages 15 and above)",21,2014,91.76376343
Dominican Republic,DO,"Literacy rate, youth total (% of people ages 15-24)",22,2014,97.68852997
Dominican Republic,DO,Net migration,23,2014,-30449
Dominican Republic,DO,"Over-age students, primary (% of enrollment)",24,2014,15.58122
Dominican Republic,DO,"Population ages 0-14, female",25,2014,1477363
Dominican Republic,DO,"Population ages 0-14, male",26,2014,1539183
Dominican Republic,DO,"Population ages 15-64, female",27,2014,3293479
Dominican Republic,DO,"Population ages 15-64, male",28,2014,3360433
Dominican Republic,DO,"Population ages 65 and above, female",29,2014,325520
Dominican Republic,DO,"Population ages 65 and above, male",30,2014,286137
Dominican Republic,DO,"Population, female",31,2014,5096363
Dominican Republic,DO,"Population, male",32,2014,5185752
Dominican Republic,DO,"Population, total",33,2014,10282115
Dominican Republic,DO,Poverty headcount ratio at national poverty lines (% of population),34,2014,
Dominican Republic,DO,"Primary education, pupils",35,2014,1267930
Dominican Republic,DO,"Repeaters, primary, total (% of total enrollment)",36,2014,6.9839
Dominican Republic,DO,Rural population,37,2014,2295996
Dominican Republic,DO,"School enrollment, preprimary (% gross)",38,2014,47.86211014
Dominican Republic,DO,"School enrollment, primary (% gross)",39,2014,107.5581589
Dominican Republic,DO,"School enrollment, primary (% net)",40,2014,89.28355
Dominican Republic,DO,"School enrollment, secondary (% gross)",41,2014,80.14460754
Dominican Republic,DO,"School enrollment, secondary (% net)",42,2014,66.95176
Dominican Republic,DO,"Secondary education, pupils",43,2014,931068
Dominican Republic,DO,Urban population,44,2014,7986119
Ecuador,EC,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2014,97.85115
Ecuador,EC,Adolescents out of school (% of lower secondary school age),2,2014,0.875949979
Ecuador,EC,Children out of school (% of primary school age),3,2014,1.043900013
